precinct,raceName,name,votePercentage
2164,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,21.23%
2164,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,70.34%
2164,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,29.66%
2164,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,73.97%
2164,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,26.03%
2164,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,72.60%
2164,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,27.40%
2164,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,75.51%
2164,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,24.49%
2164,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,63.95%
2164,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,36.05%
2165,STATE OF TEXAS PROPOSITION 1,For ,89.52%
2165,STATE OF TEXAS PROPOSITION 1,Against ,10.48%
2165,STATE OF TEXAS PROPOSITION 2,For ,88.01%
2165,STATE OF TEXAS PROPOSITION 2,Against ,11.99%
2165,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,68.87%
2165,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,31.13%
2165,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,69.06%
2165,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,30.94%
2165,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,64.17%
2165,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,35.83%
2165,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,58.93%
2165,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,41.07%
2165,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,61.56%
2165,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,38.44%
2165,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,57.19%
2165,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,42.81%
2165,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,62.58%
2165,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,37.42%
2166,STATE OF TEXAS PROPOSITION 1,For ,85.54%
2166,STATE OF TEXAS PROPOSITION 1,Against ,14.46%
2166,STATE OF TEXAS PROPOSITION 2,For ,85.71%
2166,STATE OF TEXAS PROPOSITION 2,Against ,14.29%
2166,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,72.02%
2166,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,27.98%
2166,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,74.40%
2166,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,25.60%
2166,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,67.26%
2166,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,32.74%
2166,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,69.05%
2166,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,30.95%
2166,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,62.50%
2166,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,37.50%
2166,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.07%
2166,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.93%
2166,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,66.07%
2166,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,33.93%
2167,STATE OF TEXAS PROPOSITION 1,For ,100.00%
2167,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
2167,STATE OF TEXAS PROPOSITION 2,For ,100.00%
2167,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
2167,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
2167,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
2167,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
2167,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
2167,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,100.00%
2167,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,0.00%
2167,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
2167,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
2167,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,100.00%
2167,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,0.00%
2168,STATE OF TEXAS PROPOSITION 1,For ,85.61%
2168,STATE OF TEXAS PROPOSITION 1,Against ,14.39%
2168,STATE OF TEXAS PROPOSITION 2,For ,85.00%
2168,STATE OF TEXAS PROPOSITION 2,Against ,15.00%
2168,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,68.09%
2168,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,31.91%
2168,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,70.00%
2168,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,30.00%
2168,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,63.83%
2168,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,36.17%
2168,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,62.41%
2168,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,37.59%
2168,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,60.99%
2168,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,39.01%
2168,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,58.16%
2168,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,41.84%
2168,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,62.86%
2168,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,37.14%
2169,STATE OF TEXAS PROPOSITION 1,For ,90.69%
2169,STATE OF TEXAS PROPOSITION 1,Against ,9.31%
2169,STATE OF TEXAS PROPOSITION 2,For ,87.50%
2169,STATE OF TEXAS PROPOSITION 2,Against ,12.50%
2169,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,71.90%
2169,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,28.10%
2169,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,73.81%
2169,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,26.19%
2169,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,65.40%
2169,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,34.60%
2169,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,64.29%
2169,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,35.71%
2169,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,64.93%
2169,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,35.07%
2169,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,60.29%
2169,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,39.71%
2169,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,56.87%
2169,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,43.13%
2170,STATE OF TEXAS PROPOSITION 1,For ,88.30%
2170,STATE OF TEXAS PROPOSITION 1,Against ,11.70%
2170,STATE OF TEXAS PROPOSITION 2,For ,85.47%
2170,STATE OF TEXAS PROPOSITION 2,Against ,14.53%
2170,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,70.64%
2170,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,29.36%
2170,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,68.80%
2170,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,31.20%
2170,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,61.52%
2170,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,38.48%
2170,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,59.77%
2170,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,40.23%
2170,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,62.83%
2170,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,37.17%
2170,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,59.06%
2170,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,40.94%
2170,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,62.90%
2170,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,37.10%
2171,STATE OF TEXAS PROPOSITION 1,For ,84.26%
2171,STATE OF TEXAS PROPOSITION 1,Against ,15.74%
2171,STATE OF TEXAS PROPOSITION 2,For ,88.99%
2171,STATE OF TEXAS PROPOSITION 2,Against ,11.01%
2171,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,66.06%
2171,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,33.94%
2171,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,69.72%
2171,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,30.28%
2171,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,58.88%
2171,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,41.12%
2171,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,58.33%
2171,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,41.67%
2171,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,59.26%
2171,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,40.74%
2171,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,51.85%
2171,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,48.15%
2171,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,57.14%
2171,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,42.86%
2172,STATE OF TEXAS PROPOSITION 1,For ,85.00%
2172,STATE OF TEXAS PROPOSITION 1,Against ,15.00%
2172,STATE OF TEXAS PROPOSITION 2,For ,78.26%
2172,STATE OF TEXAS PROPOSITION 2,Against ,21.74%
2172,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,86.36%
2172,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,13.64%
2172,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,72.73%
2172,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,27.27%
2172,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,76.19%
2172,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,23.81%
2172,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,68.18%
2172,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,31.82%
2172,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,68.18%
2172,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,31.82%
2172,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,77.27%
2172,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,22.73%
2172,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,47.83%
2172,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,52.17%
2173,STATE OF TEXAS PROPOSITION 1,For ,88.44%
2173,STATE OF TEXAS PROPOSITION 1,Against ,11.56%
2173,STATE OF TEXAS PROPOSITION 2,For ,86.30%
2173,STATE OF TEXAS PROPOSITION 2,Against ,13.70%
2173,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,71.92%
2173,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,28.08%
2173,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,73.97%
2173,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,26.03%
2173,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,62.76%
2173,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,37.24%
2173,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,63.01%
2173,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,36.99%
2173,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,62.59%
2173,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,37.41%
2173,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,58.16%
2173,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,41.84%
2173,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,60.84%
2173,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,39.16%
2174,STATE OF TEXAS PROPOSITION 1,For ,89.29%
2174,STATE OF TEXAS PROPOSITION 1,Against ,10.71%
2174,STATE OF TEXAS PROPOSITION 2,For ,87.62%
2174,STATE OF TEXAS PROPOSITION 2,Against ,12.38%
2174,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,74.92%
2174,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,25.08%
2174,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,75.32%
2174,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,24.68%
2174,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,69.94%
2174,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,30.06%
2174,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,69.40%
2174,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,30.60%
2174,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,70.53%
2174,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,29.47%
2174,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,63.21%
2174,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,36.79%
2174,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,61.61%
2174,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,38.39%
2175,STATE OF TEXAS PROPOSITION 1,For ,86.67%
2175,STATE OF TEXAS PROPOSITION 1,Against ,13.33%
2175,STATE OF TEXAS PROPOSITION 2,For ,80.00%
2175,STATE OF TEXAS PROPOSITION 2,Against ,20.00%
2175,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,80.00%
2175,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,20.00%
2175,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,85.53%
2175,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,14.47%
2175,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,73.33%
2175,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,26.67%
2175,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,80.52%
2175,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,19.48%
2175,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,77.03%
2175,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,22.97%
2175,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,74.67%
2175,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,25.33%
2175,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,74.32%
2175,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,25.68%
2176,STATE OF TEXAS PROPOSITION 1,For ,84.55%
2176,STATE OF TEXAS PROPOSITION 1,Against ,15.45%
2176,STATE OF TEXAS PROPOSITION 2,For ,83.48%
2176,STATE OF TEXAS PROPOSITION 2,Against ,16.52%
2176,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,73.04%
2176,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,26.96%
2176,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.32%
2176,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.68%
2176,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,58.77%
2176,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,41.23%
2176,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,60.53%
2176,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,39.47%
2176,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,67.54%
2176,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,32.46%
2176,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,54.96%
2176,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,45.04%
2176,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,63.16%
2176,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,36.84%
2178,STATE OF TEXAS PROPOSITION 1,For ,80.41%
2178,STATE OF TEXAS PROPOSITION 1,Against ,19.59%
2178,STATE OF TEXAS PROPOSITION 2,For ,83.22%
2178,STATE OF TEXAS PROPOSITION 2,Against ,16.78%
2178,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,78.67%
2178,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,21.33%
2178,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,75.84%
2178,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,24.16%
2178,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,72.48%
2178,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,27.52%
2178,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,73.15%
2178,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,26.85%
2178,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,70.95%
2178,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,29.05%
2178,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,69.39%
2178,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,30.61%
2179,STATE OF TEXAS PROPOSITION 1,For ,100.00%
2179,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
2179,STATE OF TEXAS PROPOSITION 2,For ,0.00%
2179,STATE OF TEXAS PROPOSITION 2,Against ,100.00%
2179,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
2179,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
2179,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
2179,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
2179,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,100.00%
2179,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,0.00%
2179,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,0.00%
2179,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,100.00%
2179,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,100.00%
2179,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,0.00%
2179,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,100.00%
2179,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,0.00%
2179,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,0.00%
2179,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,100.00%
2180,STATE OF TEXAS PROPOSITION 1,For ,85.15%
2180,STATE OF TEXAS PROPOSITION 1,Against ,14.85%
2180,STATE OF TEXAS PROPOSITION 2,For ,78.43%
2180,STATE OF TEXAS PROPOSITION 2,Against ,21.57%
2180,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,65.69%
2180,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,34.31%
2181,STATE OF TEXAS PROPOSITION 1,For ,86.18%
2181,STATE OF TEXAS PROPOSITION 1,Against ,13.82%
2181,STATE OF TEXAS PROPOSITION 2,For ,82.35%
2181,STATE OF TEXAS PROPOSITION 2,Against ,17.65%
2181,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,51.28%
2181,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,48.72%
2182,STATE OF TEXAS PROPOSITION 1,For ,85.61%
2182,STATE OF TEXAS PROPOSITION 1,Against ,14.39%
2182,STATE OF TEXAS PROPOSITION 2,For ,81.43%
2182,STATE OF TEXAS PROPOSITION 2,Against ,18.57%
2182,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,50.00%
2182,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,50.00%
3001,STATE OF TEXAS PROPOSITION 1,For ,85.29%
3001,STATE OF TEXAS PROPOSITION 1,Against ,14.71%
3001,STATE OF TEXAS PROPOSITION 2,For ,88.67%
3001,STATE OF TEXAS PROPOSITION 2,Against ,11.33%
3001,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,72.38%
3001,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,27.62%
3001,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,70.79%
3001,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,29.21%
3001,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,66.45%
3001,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,33.55%
3001,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,63.58%
3001,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,36.42%
3001,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,67.10%
3001,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,32.90%
3001,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,56.82%
3001,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,43.18%
3002,STATE OF TEXAS PROPOSITION 1,For ,81.93%
3002,STATE OF TEXAS PROPOSITION 1,Against ,18.07%
3002,STATE OF TEXAS PROPOSITION 2,For ,84.21%
3002,STATE OF TEXAS PROPOSITION 2,Against ,15.79%
3002,"For Council, Place No. 2 City of Helotes, Texas",Linda Salazar ,30.24%
3002,"For Council, Place No. 2 City of Helotes, Texas",Jen Sones ,69.76%
3002,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,44.55%
3002,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,55.45%
3003,STATE OF TEXAS PROPOSITION 1,For ,83.59%
3003,STATE OF TEXAS PROPOSITION 1,Against ,16.41%
3003,STATE OF TEXAS PROPOSITION 2,For ,79.07%
3003,STATE OF TEXAS PROPOSITION 2,Against ,20.93%
3003,"For Council, Place No. 2 City of Helotes, Texas",Linda Salazar ,50.00%
3003,"For Council, Place No. 2 City of Helotes, Texas",Jen Sones ,50.00%
3003,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,59.09%
3003,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,40.91%
3005,STATE OF TEXAS PROPOSITION 1,For ,87.88%
3005,STATE OF TEXAS PROPOSITION 1,Against ,12.12%
3005,STATE OF TEXAS PROPOSITION 2,For ,92.54%
3005,STATE OF TEXAS PROPOSITION 2,Against ,7.46%
3006,STATE OF TEXAS PROPOSITION 1,For ,79.04%
3006,STATE OF TEXAS PROPOSITION 1,Against ,20.96%
3006,STATE OF TEXAS PROPOSITION 2,For ,88.76%
3006,STATE OF TEXAS PROPOSITION 2,Against ,11.24%
3006,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,66.27%
3006,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,33.73%
3006,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,69.64%
3006,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,30.36%
3006,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,61.21%
3006,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,38.79%
3006,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,56.63%
3006,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,43.37%
3006,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,60.61%
3006,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,39.39%
3006,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,54.82%
3006,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,45.18%
3006,"Single Member, District No. 3 North East Independent School District 3",Diane Sciba Villarreal ,42.42%
3006,"Single Member, District No. 3 North East Independent School District 3",Omar Leos ,57.58%
3006,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,53.66%
3006,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,46.34%
3007,STATE OF TEXAS PROPOSITION 1,For ,82.99%
3007,STATE OF TEXAS PROPOSITION 1,Against ,17.01%
3007,STATE OF TEXAS PROPOSITION 2,For ,87.43%
3007,STATE OF TEXAS PROPOSITION 2,Against ,12.57%
3007,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,62.18%
3007,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,37.82%
3007,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,63.92%
3007,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,36.08%
3007,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,56.48%
3007,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,43.52%
3007,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,50.26%
3007,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,49.74%
3007,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,58.12%
3007,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,41.88%
3007,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,47.12%
3007,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,52.88%
3008,STATE OF TEXAS PROPOSITION 1,For ,100.00%
3008,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
3008,STATE OF TEXAS PROPOSITION 2,For ,100.00%
3008,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
3008,"For Council, Place No. 2 City of Helotes, Texas",Linda Salazar ,28.57%
3008,"For Council, Place No. 2 City of Helotes, Texas",Jen Sones ,71.43%
3008,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,55.56%
3008,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,44.44%
3009,STATE OF TEXAS PROPOSITION 1,For ,100.00%
3009,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
3009,STATE OF TEXAS PROPOSITION 2,For ,100.00%
3009,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
3009,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,0.00%
3009,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,100.00%
3010,STATE OF TEXAS PROPOSITION 1,For ,90.00%
3010,STATE OF TEXAS PROPOSITION 1,Against ,10.00%
3010,STATE OF TEXAS PROPOSITION 2,For ,80.00%
3010,STATE OF TEXAS PROPOSITION 2,Against ,20.00%
3010,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,75.00%
3010,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,25.00%
3010,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,75.00%
3010,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,25.00%
